0.33,1.83275,3.3738,1.2373,0.841687,2.42272,3.66379,0.324043,-0.946042,0.946042,0.324043
0.335,1.83894,3.37801,1.24441,0.842824,2.42277,3.66849,0.328769,-0.94441,0.94441,0.328769
0.335,1.83898,3.37802,1.24345,0.844026,2.42336,3.66901,0.328769,-0.94441,0.94441,0.328769
0.34,1.84519,3.38224,1.24988,0.846577,2.42383,3.67444,0.333487,-0.942755,0.942755,0.333487
0.34,1.84519,3.38224,1.24978,0.84653,2.42389,3.67439,0.333487,-0.942755,0.942755,0.333487
0.345,1.85144,3.38647,1.25645,0.847774,2.42383,3.67916,0.338197,-0.941075,0.941075,0.338197
0.345,1.85147,3.38648,1.25556,0.848945,2.42437,3.67968,0.338197,-0.941075,0.941075,0.338197
0.35,1.85775,3.39073,1.2616,0.851579,2.42469,3.68517,0.342898,-0.939373,0.939373,0.342898
0.35,1.85775,3.39073,1.2615,0.851529,2.42475,3.68512,0.342898,-0.939373,0.939373,0.342898
0.355,1.86406,3.39498,1.26776,0.852871,2.42456,3.68996,0.34759,-0.937646,0.937646,0.34759
0.355,1.86409,3.39499,1.26693,0.854013,2.42506,3.69047,0.34759,-0.937646,0.937646,0.34759
0.36,1.87042,3.39927,1.2726,0.85672,2.42525,3.69602,0.352274,-0.935897,0.935897,0.352274
0.36,1.87042,3.39926,1.27251,0.856668,2.4253,3.69596,0.352274,-0.935897,0.935897,0.352274
0.365,1.87679,3.40355,1.27837,0.858098,2.42501,3.70087,0.356949,-0.934124,0.934124,0.356949
0.365,1.87682,3.40355,1.27761,0.85921,2.42547,3.70137,0.356949,-0.934124,0.934124,0.356949
0.37,1.8832,3.40786,1.28292,0.861983,2.42552,3.70698,0.361615,-0.932327,0.932327,0.361615
0.37,1.8832,3.40785,1.28285,0.861928,2.42556,3.70692,0.361615,-0.932327,0.932327,0.361615
0.375,1.88962,3.41216,1.28833,0.863438,2.42518,3.7119,0.366273,-0.930508,0.930508,0.366273
0.375,1.88964,3.41217,1.28763,0.864523,2.4256,3.71238,0.366273,-0.930508,0.930508,0.366273
0.38,1.89608,3.4165,1.29261,0.867351,2.42552,3.71804,0.37092,-0.928665,0.928665,0.37092
0.38,1.89608,3.41649,1.29253,0.867295,2.42556,3.71799,0.37092,-0.928665,0.928665,0.37092
0.385,1.90254,3.42083,1.29766,0.868877,2.42508,3.72302,0.375559,-0.926798,0.926798,0.375559
0.385,1.90257,3.42084,1.29701,0.869934,2.42547,3.72349,0.375559,-0.926798,0.926798,0.375559
0.39,1.90905,3.42519,1.30167,0.872812,2.42528,3.72919,0.380188,-0.924909,0.924909,0.380188
0.39,1.90905,3.42519,1.30161,0.872754,2.42532,3.72914,0.380188,-0.924909,0.924909,0.380188
0.395,1.91556,3.42955,1.3064,0.8744,2.42475,3.73423,0.384808,-0.922997,0.922997,0.384808
0.395,1.91559,3.42956,1.3058,0.875431,2.4251,3.73469,0.384808,-0.922997,0.922997,0.384808
0.4,1.92211,3.43394,1.31015,0.878349,2.4248,3.74043,0.389418,-0.921061,0.921061,0.389418
0.4,1.92211,3.43394,1.3101,0.87829,2.42483,3.74038,0.389418,-0.921061,0.921061,0.389418
0.405,1.92867,3.43833,1.31456,0.879994,2.42418,3.74552,0.394019,-0.919102,0.919102,0.394019
0.405,1.92869,3.43834,1.31401,0.880999,2.42451,3.74597,0.394019,-0.919102,0.919102,0.394019
0.41,1.93525,3.44275,1.31808,0.883952,2.4241,3.75175,0.398609,-0.917121,0.917121,0.398609
0.41,1.93526,3.44275,1.31802,0.883891,2.42413,3.7517,0.398609,-0.917121,0.917121,0.398609
0.415,1.94185,3.44717,1.32218,0.885646,2.42341,3.75688,0.40319,-0.915116,0.915116,0.40319
0.415,1.94187,3.44718,1.32168,0.886627,2.4237,3.75732,0.40319,-0.915116,0.915116,0.40319
0.42,1.94847,3.45162,1.32547,0.889607,2.4232,3.76313,0.40776,-0.913089,0.913089,0.40776
0.42,1.94848,3.45161,1.32542,0.889545,2.42323,3.76308,0.40776,-0.913089,0.913089,0.40776
0.425,1.9551,3.45606,1.32928,0.891345,2.42243,3.7683,0.412321,-0.911039,0.911039,0.412321
0.425,1.95512,3.45607,1.32882,0.892301,2.4227,3.76873,0.412321,-0.911039,0.911039,0.412321
0.43,1.96176,3.46054,1.33234,0.895302,2.4221,3.77456,0.416871,-0.908966,0.908966,0.416871
0.43,1.96177,3.46053,1.3323,0.89524,2.42213,3.77452,0.416871,-0.908966,0.908966,0.416871
0.435,1.96843,3.46501,1.33588,0.897079,2.42126,3.77977,0.42141,-0.90687,0.90687,0.42141
0.435,1.96844,3.46502,1.33545,0.898011,2.42151,3.78019,0.42141,-0.90687,0.90687,0.42141
0.44,1.97512,3.46951,1.33872,0.901028,2.42083,3.78605,0.425939,-0.904752,0.904752,0.425939
0.44,1.97512,3.46951,1.33868,0.900965,2.42085,3.786,0.425939,-0.904752,0.904752,0.425939
0.445,1.98181,3.47401,1.342,0.902838,2.41992,3.79128,0.430458,-0.902611,0.902611,0.430458
0.445,1.98183,3.47402,1.3416,0.903746,2.42015,3.79169,0.430458,-0.902611,0.902611,0.430458
0.45,1.98854,3.47855,1.34462,0.906773,2.41938,3.79756,0.434966,-0.900447,0.900447,0.434966
0.45,1.98854,3.47854,1.34459,0.90671,2.4194,3.79751,0.434966,-0.900447,0.900447,0.434966
0.455,1.99526,3.48308,1.34764,0.908612,2.41842,3.80283,0.439462,-0.898261,0.898261,0.439462
0.455,1.99528,3.48309,1.34728,0.909496,2.41862,3.80322,0.439462,-0.898261,0.898261,0.439462
0.46,2.00201,3.48764,1.35006,0.912528,2.41778,3.8091,0.443948,-0.896052,0.896052,0.443948
0.46,2.00201,3.48764,1.35003,0.912465,2.4178,3.80906,0.443948,-0.896052,0.896052,0.443948
0.465,2.00876,3.4922,1.35284,0.914392,2.41676,3.81439,0.448423,-0.893822,0.893822,0.448423
0.465,2.00878,3.49221,1.3525,0.915252,2.41694,3.81477,0.448423,-0.893822,0.893822,0.448423
